snapshot_date,imo,dwt,displacement,loa,beam,draft,speed,age,build_year,flag,vessel_type,nav_status,risk_level,origin_port,destination_port,vessel_name,mmsi,eta,route_context,ais_integrity
2026-09-09,9862463,93624.0,116430.0,297.0,46.4,11.5,15.7,5.0,2021,Маршалловы острова IMO номер: 9862463 Год постройки: 2021,Газовоз для перевозки сжиженного природного газа (LNG Tanker / Large),"На ходу (Under way). Маршрут: Назначение указано как «FOR ORDERS» (ожидание распоряжений). Это стандартная практика в танкерном фрахтовании, когда судно следует в определенный регион в ожидании конкретных инструкций от фрахтователя по порту погрузки или выгрузки. Операционные данные: Текущая скорость — 15.7 узлов, осадка — 11.5 м. Расчетное время прибытия в район ожидания — 28 июня 2026 года в 14:00. История: Последний зафиксированный порт захода — якорная стоянка Чагуарамас (Тринидад и Тобаго), который судно покинуло 25 мая 2026 года. Эксплуатация и управлениеУправление:Коммерческий и технический менеджмент: Flex LNG Management AS (Норвегия) — компания, специализирующаяся на эксплуатации современных, высокоэффективных СПГ-танкеров. Контекст: FLEX VOLUNTEER — это современный СПГ-газовоз, оснащенный энергоэффективной двухтопливной пропульсивной системой (MEGI). Судно находится в долгосрочном тайм-чартере у компании Cheniere Marketing International и активно используется для обеспечения глобальных поставок сжиженного газа. Судно не имеет санкционных ограничений и соответствует всем современным международным экологическим и навигационным стандартам",LOW,"Angola LNG, Angola (AO LNG)",определенный регион в ожидании конкретных инструкций от фрахтователя по порту погрузки или выгрузки. Операционные данные: Текущая скорость — 15.7 узлов,FLEX VOLUNTEER,538865187,"22 сентября 2026 г., 03:30 UTC","верфь Hyundai Samho Heavy Industries, Южная Корея",0.0
2026-09-09,9857377,93624.0,116430.0,297.0,46.4,9.6,14.0,6.0,2020,Маршалловы Острова,Танкер для перевозки сжиженного природного газа (LNG Tanker),Underway using Engine / В пути,LOW,"Sabetta, Russia (RU SAB)",терминал Пунта-Европа (Экваториальная Гвинея) 22 июня 2026 г,FLEX AMBER,538747446,"27 сентября 2026 г., 18:45 UTC","глобальных коммерческих перевозках СПГ и активно оперирует на мировом энергетическом рынке, посещая порты Европы, Азии и Африки",0.0
2026-09-09,9879698,93566.0,116581.0,299.06,46.4,9.6,17.5,5.0,2021,Мальта,Газовоз (LNG Tanker),Underway using Engine / В пути,LOW,"Cove Point LNG, USA (US COV)","Grain LNG, UK (GB GRA)",ADAMASTOS,229708838,"9 октября 2026 г., 22:45 UTC",Газовоз · флаг: Мальта · Underway using Engine · возраст: 5 лет,0.0
2026-09-09,9943841,93541.0,116581.0,299.06,46.4,11.3,18.2,3.0,2023,Маршалловы Острова,Газовоз (LNG Tanker / HAZ-D),Судно в движении (Under way),LOW,"Sabetta, Russia (RU SAB)",порт назначения JPSBK (Япония,AMORE MIO I,538232676,17 июня 2026 г,Газовоз · флаг: Маршалловы Острова · следует в: порт назначения JPSBK (Япония · Судно в движении (Under way) · возраст: 3 лет,0.0
2026-09-09,9845776,93535.0,114113.0,299.0,46.4,11.6,14.0,6.0,2020,Мальта,Танкер для перевозки СПГ (LNG Tanker),Ошвартован (Moored),LOW,"Sabetta, Russia (RU SAB)","Shanghai LNG, China (CN SHA)",AMBERJACK LNG,229634026,"28 августа 2026 г., 12:00 UTC",Танкер для перевозки СПГ · флаг: Мальта · Ошвартован (Moored) · возраст: 6 лет,0.0
2026-09-09,9869306,93535.0,116542.0,299.06,46.4,11.1,16.4,5.0,2021,Мальта,Газовоз / LNG Tanker,Underway using Engine / В пути,LOW,"Инглсайд, США (Ingleside, United States)",В открытом море для получения инструкций / В ожидании ордеров (OPEN SEA FOR ORDERS),COBIA LNG,215583000,31 августа 2026 г,"Газовоз / LNG Tanker · флаг: Мальта · маршрут: Инглсайд, США (Ingleside, United States) → В открытом море для получения инструкций / В ожидании ордеров (OPEN SEA FOR ORDERS) · Underway using Engine · возраст: 5 лет",0.0
2026-09-09,9872949,93534.0,116542.0,299.06,46.4,9.5,12.5,5.0,2021,"Мальта (Malta). Актив зарегистрирован в одном из ведущих европейских открытых регистров, обеспечивающем высокие стандарты комплаенса и технического аудита",LNG Tanker / LNGC,At Anchor / На якорной стоянке,LOW,"Incheon, South Korea (KR INC)",северо-западном направлении (курс 332°),PACIFIC 2949,215762000,"6 октября 2026 г., 05:15 UTC","флаг: Мальта (Malta). Актив зарегистрирован в одном из ведущих европейских открытых регистров, обеспечивающем высокие стандарты комплаенса и технического аудита · следует в: северо-западном направлении (курс 332°) · At Anchor · возраст: 5 лет",0.0
2026-09-09,9963449,93510.0,115625.0,294.9,46.4,11.3,15.5,2.0,2024,Маршалловы Острова,Газовоз / LNG Tanker,Under way using engine,LOW,"Инглсайд, США (Ingleside, United States)",Не указан (скрыт / ...),MARVEL SWALLOW,538011088,4 сентября 2026 г,"долгосрочных цепочках поставок сжиженного природного газа (СПГ), выполняя трансокеанский межконтинентальный рейс из терминала в Мексиканском заливе США",0.808
2026-09-09,9962419,93417.0,115204.0,294.9,46.4,9.9,17.7,2.0,2024,Бермудские Острова,Судно для перевозки сжиженного природного газа / Танкер для газов HAZ-D (LNG Tanker / Large),активный транзитный ход,LOW,"Шикама, Япония (Shikama, Japan)",Не указан / В пути (,MARVEL PHOENIX,310850000,6 сентября 2026 г,"Судно для перевозки сжиженного природного газа / Танкер для газов HAZ-D · флаг: Бермудские Острова · маршрут: Шикама, Япония (Shikama, Japan) → Не указан / В пути ( · активный транзитный ход · возраст: 2 лет",0.0
2026-09-09,9947598,93414.0,110331.0,289.97,46.1,8.6,19.2,2.0,2024,Маршалловы острова,Газовоз для перевозки СПГ (LNG Tanker),На ходу (Under way),LOW,"Hammerfest LNG, Norway (NO HAM)",порт Пунта-Европа (Punta Europa),PUTERI LEDANG,538778438,17 июня 2026 г,"цепочках поставок между крупными терминалами по экспорту и импорту СПГ в Азиатско-Тихоокеанском регионе, Европе и Африке",0.0
